customer_id,recency,frequency,monetary,R,F,M,RFM_SCORE,cluster,segment
1053089,84,2,10452,3,1,4,314,4,Regular Customer
1053100,76,1,4298,3,1,2,312,4,Regular Customer
1053258,59,1,11031,3,1,4,314,4,Regular Customer
1053351,111,2,20994,2,1,5,215,1,High Value Customer
1053437,123,3,21382,1,2,5,125,1,Loyal Customer
1053559,31,1,2896,4,1,2,412,0,Recent Customer
1053581,37,1,4700,4,1,3,413,0,Recent Customer
1053591,25,1,923,5,1,1,511,0,Recent Customer
1053783,60,4,17397,3,2,5,325,4,VIP Customer
1053908,52,1,11920,4,1,4,414,4,Regular Customer
1053942,28,1,5193,5,1,3,513,0,Recent Customer
1054391,47,1,5530,4,1,3,413,4,Regular Customer
1054587,35,1,8580,4,1,4,414,0,Recent Customer
1054607,31,3,21916,4,2,5,425,0,Loyal Customer
1054695,11,1,618,5,1,1,511,0,Recent Customer
1054808,60,2,10065,3,1,4,314,4,Regular Customer
1054824,58,1,3932,4,1,2,412,4,Regular Customer
1055074,30,1,15648,5,1,5,515,0,Recent Customer
1055133,80,1,1978,3,1,1,311,4,Regular Customer
1055329,122,2,4361,1,1,2,112,1,At Risk Customer
1055347,26,1,1731,5,1,1,511,0,Recent Customer
1055401,27,6,34831,5,2,5,525,0,VIP Customer
1055770,104,1,2425,2,1,2,212,1,Regular Customer
1056030,78,1,1644,3,1,1,311,4,Regular Customer
1056162,45,1,15204,4,1,5,415,0,Regular Customer
1056168,14,1,6574,5,1,3,513,0,Recent Customer
1056247,112,1,4469,1,1,2,112,1,At Risk Customer
1056311,31,1,1282,4,1,1,411,0,Recent Customer
1056551,29,2,15234,5,1,5,515,0,Recent Customer
1056651,24,1,2991,5,1,2,512,0,Recent Customer
1056881,88,1,285,2,1,1,211,4,Regular Customer
1056901,27,1,3265,5,1,2,512,0,Recent Customer
1056921,65,1,8724,3,1,4,314,4,Regular Customer
1056961,32,2,27566,4,1,5,415,0,High Value Customer
1057266,67,1,1851,3,1,1,311,4,Regular Customer
1057330,120,1,1958,1,1,1,111,1,At Risk Customer
1057465,94,1,7322,2,1,3,213,1,Regular Customer
1057581,123,1,6404,1,1,3,113,1,At Risk Customer
1057608,65,1,654,3,1,1,311,4,Regular Customer
1058123,17,2,8393,5,1,4,514,0,Recent Customer
1058185,52,1,2472,4,1,2,412,4,Regular Customer
1058190,46,1,8214,4,1,3,413,0,Regular Customer
1058213,130,3,18418,1,2,5,125,1,Loyal Customer
1058268,85,2,8066,2,1,3,213,4,Regular Customer
1058388,101,1,2493,2,1,2,212,1,Regular Customer
1058404,93,1,4609,2,1,2,212,1,Regular Customer
1058409,57,2,285,4,1,1,411,4,Regular Customer
1058490,88,1,11056,2,1,4,214,4,Regular Customer
1058657,133,1,5858,1,1,3,113,1,At Risk Customer
1058705,88,1,13578,2,1,4,214,4,Regular Customer
1058708,1,2,22134,5,1,5,515,0,High Value Customer
1058710,60,1,8052,3,1,3,313,4,Regular Customer
1058908,71,1,329,3,1,1,311,4,Regular Customer
1058941,3,2,8368,5,1,4,514,0,Recent Customer
1059065,9,1,6876,5,1,3,513,0,Recent Customer
1059363,7,2,10930,5,1,4,514,0,Recent Customer
1059475,107,1,8088,2,1,3,213,1,At Risk Customer
1059647,66,1,822,3,1,1,311,4,Regular Customer
1059939,21,1,7122,5,1,3,513,0,Recent Customer
1060139,34,1,1782,4,1,1,411,0,Recent Customer
1060241,78,1,12248,3,1,4,314,4,Regular Customer
1060420,88,1,969,2,1,1,211,4,Regular Customer
1060458,77,1,8160,3,1,3,313,4,Regular Customer
1060630,113,2,28826,1,1,5,115,1,High Value Customer
1060743,85,1,15092,2,1,5,215,4,Regular Customer
1061238,14,6,32144,5,2,5,525,0,VIP Customer
1061273,50,1,4584,4,1,2,412,4,Regular Customer
1061336,20,1,12942,5,1,4,514,0,Recent Customer
1061666,4,1,9194,5,1,4,514,0,Recent Customer
1061966,119,2,17121,1,1,5,115,1,At Risk Customer
1062192,64,3,28778,3,2,5,325,4,Loyal Customer
1062424,62,1,2163,3,1,1,311,4,Regular Customer
1062583,98,1,339,2,1,1,211,1,Regular Customer
1062602,29,1,16224,5,1,5,515,0,Recent Customer
1062712,128,1,2758,1,1,2,112,1,At Risk Customer
1062766,30,1,6352,5,1,3,513,0,Recent Customer
1062953,129,1,10995,1,1,4,114,1,At Risk Customer
1062982,48,1,19088,4,1,5,415,4,High Value Customer
1062987,137,2,22071,1,1,5,115,1,High Value Customer
1063648,79,1,11415,3,1,4,314,4,Regular Customer
1063775,90,1,5868,2,1,3,213,4,Regular Customer
1063848,21,1,3454,5,1,2,512,0,Recent Customer
1063946,35,1,3948,4,1,2,412,0,Recent Customer
1064350,53,1,2763,4,1,2,412,4,Regular Customer
1064358,40,2,12013,4,1,4,414,0,Regular Customer
1064422,19,3,10665,5,2,4,524,0,Loyal Customer
1064435,78,1,13316,3,1,4,314,4,Regular Customer
1064436,11,1,9036,5,1,4,514,0,Recent Customer
1064483,119,1,6009,1,1,3,113,1,At Risk Customer
1064813,43,1,8980,4,1,4,414,0,Regular Customer
1064901,74,1,6092,3,1,3,313,4,Regular Customer
1065189,23,2,11070,5,1,4,514,0,Recent Customer
1065255,93,36,206760,2,2,5,225,4,VIP Customer
1065320,33,1,9920,4,1,4,414,0,Recent Customer
1065650,66,1,9808,3,1,4,314,4,Regular Customer
1065793,128,1,2124,1,1,1,111,1,At Risk Customer
1065827,129,1,9036,1,1,4,114,1,At Risk Customer
1065940,94,2,2716,2,1,2,212,1,Regular Customer
1066033,70,1,7064,3,1,3,313,4,Regular Customer
1066199,72,1,9855,3,1,4,314,4,Regular Customer
1066293,107,1,1305,2,1,1,211,1,At Risk Customer
1066337,37,1,219,4,1,1,411,0,Recent Customer
1066430,132,1,5067,1,1,3,113,1,At Risk Customer
1066440,127,1,19668,1,1,5,115,1,High Value Customer
1066883,94,1,243,2,1,1,211,1,Regular Customer
1066959,1,1,8024,5,1,3,513,0,Recent Customer
1067290,31,1,1910,4,1,1,411,0,Recent Customer
1067500,46,1,9462,4,1,4,414,0,Regular Customer
1067646,92,1,7100,2,1,3,213,4,Regular Customer
1067805,57,1,4276,4,1,2,412,4,Regular Customer
1067810,63,1,7352,3,1,3,313,4,Regular Customer
1068179,20,1,17788,5,1,5,515,0,Recent Customer
1068387,18,1,1210,5,1,1,511,0,Recent Customer
1068640,124,1,14812,1,1,5,115,1,At Risk Customer
1068737,31,1,2564,4,1,2,412,0,Recent Customer
1068780,88,1,18364,2,1,5,215,4,Regular Customer
1068812,66,1,8064,3,1,3,313,4,Regular Customer
1069077,10,1,848,5,1,1,511,0,Recent Customer
1069091,73,1,4954,3,1,3,313,4,Regular Customer
1069361,43,1,17192,4,1,5,415,0,Regular Customer
1069511,113,1,14540,1,1,5,115,1,At Risk Customer
1069526,41,1,10038,4,1,4,414,0,Regular Customer
1069711,93,1,960,2,1,1,211,1,Regular Customer
1069746,6,1,414,5,1,1,511,0,Recent Customer
1069754,29,1,13998,5,1,5,515,0,Recent Customer
1069856,66,1,6372,3,1,3,313,4,Regular Customer
1069931,75,1,10860,3,1,4,314,4,Regular Customer
1069987,13,1,7292,5,1,3,513,0,Recent Customer
1070029,80,3,19016,3,2,5,325,4,Loyal Customer
1070060,42,1,2058,4,1,1,411,0,Regular Customer
1070249,57,4,22837,4,2,5,425,4,VIP Customer
1070384,25,1,12183,5,1,4,514,0,Recent Customer
1070440,10,1,2247,5,1,1,511,0,Recent Customer
1070506,85,1,8680,2,1,4,214,4,Regular Customer
1070509,87,1,13746,2,1,5,215,4,Regular Customer
1070560,72,1,7364,3,1,3,313,4,Regular Customer
1070882,112,1,7272,1,1,3,113,1,At Risk Customer
1070938,78,1,2402,3,1,2,312,4,Regular Customer
1071121,41,2,12135,4,1,4,414,0,Regular Customer
1071124,37,1,2264,4,1,1,411,0,Recent Customer
1071234,129,1,4950,1,1,3,113,1,At Risk Customer
1071262,88,1,13328,2,1,4,214,4,Regular Customer
1071308,84,2,3708,3,1,2,312,4,Regular Customer
1071322,116,1,159,1,1,1,111,1,At Risk Customer
1071410,66,1,2688,3,1,2,312,4,Regular Customer
1071499,36,1,12867,4,1,4,414,0,Recent Customer
1071608,123,1,14835,1,1,5,115,1,At Risk Customer
1071627,51,1,4644,4,1,2,412,4,Regular Customer
1071835,71,1,3917,3,1,2,312,4,Regular Customer
1071917,126,1,816,1,1,1,111,1,At Risk Customer
1071919,9,1,2395,5,1,2,512,0,Recent Customer
1072212,106,1,1656,2,1,1,211,1,At Risk Customer
1072220,12,1,8592,5,1,4,514,0,Recent Customer
1072230,105,1,3192,2,1,2,212,1,At Risk Customer
1072332,90,1,2240,2,1,1,211,4,Regular Customer
1072496,19,1,4314,5,1,2,512,0,Recent Customer
1072753,51,1,1470,4,1,1,411,4,Regular Customer
1072776,25,2,4120,5,1,2,512,0,Recent Customer
1073168,123,1,2467,1,1,2,112,1,At Risk Customer
1073266,120,1,2780,1,1,2,112,1,At Risk Customer
1073377,71,8,66195,3,2,5,325,4,VIP Customer
1073653,114,3,23000,1,2,5,125,1,Loyal Customer
1073658,3,2,4706,5,1,3,513,0,Recent Customer
1073844,80,1,1398,3,1,1,311,4,Regular Customer
1073944,8,1,1845,5,1,1,511,0,Recent Customer
1074034,102,1,2698,2,1,2,212,1,Regular Customer
1074117,15,1,3777,5,1,2,512,0,Recent Customer
1074157,51,2,20568,4,1,5,415,4,High Value Customer
1074170,10,1,7954,5,1,3,513,0,Recent Customer
1074223,123,1,14340,1,1,5,115,1,At Risk Customer
1074236,45,1,12508,4,1,4,414,0,Regular Customer
1074248,13,1,584,5,1,1,511,0,Recent Customer
1074315,87,1,9381,2,1,4,214,4,Regular Customer
1074354,21,1,13440,5,1,4,514,0,Recent Customer
1074449,80,1,7820,3,1,3,313,4,Regular Customer
1074470,78,1,8216,3,1,3,313,4,Regular Customer
1074644,18,1,11088,5,1,4,514,0,Recent Customer
1074861,49,4,12516,4,2,4,424,4,Loyal Customer
1075090,93,1,14480,2,1,5,215,1,Regular Customer
1075203,16,1,15624,5,1,5,515,0,Recent Customer
1075423,83,47,243406,3,2,5,325,4,VIP Customer
1075444,63,1,690,3,1,1,311,4,Regular Customer
1075504,128,1,4596,1,1,2,112,1,At Risk Customer
1075782,74,1,7392,3,1,3,313,4,Regular Customer
1075785,30,1,10887,5,1,4,514,0,Recent Customer
1075788,35,1,10696,4,1,4,414,0,Recent Customer
1075890,28,1,12084,5,1,4,514,0,Recent Customer
1075898,4,1,4962,5,1,3,513,0,Recent Customer
1076102,67,2,12025,3,1,4,314,4,Regular Customer
1076167,37,1,4624,4,1,2,412,0,Recent Customer
1076270,108,2,13249,2,1,4,214,1,At Risk Customer
1076359,122,1,4573,1,1,2,112,1,At Risk Customer
1076366,27,20,134088,5,2,5,525,0,VIP Customer
1076451,135,1,4636,1,1,2,112,1,At Risk Customer
1076479,15,2,9911,5,1,4,514,0,Recent Customer
1076493,53,1,7628,4,1,3,413,4,Regular Customer
1076559,3,1,3658,5,1,2,512,0,Recent Customer
1076611,92,1,4778,2,1,3,213,4,Regular Customer
1076857,46,2,17640,4,1,5,415,0,Regular Customer
1077145,105,1,5433,2,1,3,213,1,At Risk Customer
1077320,91,3,8932,2,2,4,224,4,Loyal Customer
1077471,120,1,1097,1,1,1,111,1,At Risk Customer
1077585,72,1,5199,3,1,3,313,4,Regular Customer
1077937,8,1,15992,5,1,5,515,0,Recent Customer
1077968,74,5,45816,3,2,5,325,4,VIP Customer
1077984,2,8,25414,5,2,5,525,0,VIP Customer
1078180,52,2,10797,4,1,4,414,4,Regular Customer
1078208,75,1,3118,3,1,2,312,4,Regular Customer
1078266,48,1,10124,4,1,4,414,4,Regular Customer
1078486,137,2,16302,1,1,5,115,1,At Risk Customer
1078513,105,1,9610,2,1,4,214,1,At Risk Customer
1078946,62,2,20092,3,1,5,315,4,High Value Customer
1079139,19,2,13724,5,1,5,515,0,Recent Customer
1079533,137,1,7592,1,1,3,113,1,At Risk Customer
1079760,129,1,1503,1,1,1,111,1,At Risk Customer
1079932,43,2,2805,4,1,2,412,0,Regular Customer
1079996,85,1,8914,2,1,4,214,4,Regular Customer
1080273,14,1,4832,5,1,3,513,0,Recent Customer
1080647,72,1,5262,3,1,3,313,4,Regular Customer
1080678,76,1,9194,3,1,4,314,4,Regular Customer
1080729,12,1,4933,5,1,3,513,0,Recent Customer
1080955,17,1,12213,5,1,4,514,0,Recent Customer
1081220,80,2,5396,3,1,3,313,4,Regular Customer
1081405,9,1,10962,5,1,4,514,0,Recent Customer
1081431,8,1,8560,5,1,4,514,0,Recent Customer
1081566,112,1,3129,1,1,2,112,1,At Risk Customer
1081624,115,1,226,1,1,1,111,1,At Risk Customer
1081726,70,2,12074,3,1,4,314,4,Regular Customer
1081741,114,2,14896,1,1,5,115,1,At Risk Customer
1081894,77,1,9490,3,1,4,314,4,Regular Customer
1081901,116,1,2104,1,1,1,111,1,At Risk Customer
1082043,51,1,2468,4,1,2,412,4,Regular Customer
1082305,23,3,15708,5,2,5,525,0,Loyal Customer
1082371,75,1,2771,3,1,2,312,4,Regular Customer
1082536,14,1,1624,5,1,1,511,0,Recent Customer
1082641,37,2,17605,4,1,5,415,0,Recent Customer
1082822,91,1,10779,2,1,4,214,4,Regular Customer
1082887,32,1,8376,4,1,4,414,0,Recent Customer
1083036,78,1,8062,3,1,3,313,4,Regular Customer
1083118,13,1,9714,5,1,4,514,0,Recent Customer
1083127,79,1,169,3,1,1,311,4,Regular Customer
1083188,108,1,228,2,1,1,211,1,At Risk Customer
1083253,7,1,1843,5,1,1,511,0,Recent Customer
1083369,94,1,4904,2,1,3,213,1,Regular Customer
1083373,39,9,69854,4,2,5,425,0,VIP Customer
1083495,110,1,33,2,1,1,211,1,At Risk Customer
1083658,56,1,18560,4,1,5,415,4,High Value Customer
1083786,127,5,20961,1,2,5,125,1,VIP Customer
1083837,119,1,12792,1,1,4,114,1,At Risk Customer
1083923,30,1,11224,5,1,4,514,0,Recent Customer
1084018,44,2,6349,4,1,3,413,0,Regular Customer
1084182,136,1,3635,1,1,2,112,1,At Risk Customer
1084265,81,1,10788,3,1,4,314,4,Regular Customer
1084305,42,1,5678,4,1,3,413,0,Regular Customer
1084338,32,1,2702,4,1,2,412,0,Recent Customer
1084528,35,1,4215,4,1,2,412,0,Recent Customer
1084561,17,1,3508,5,1,2,512,0,Recent Customer
1084569,132,2,5127,1,1,3,113,1,At Risk Customer
1084617,104,1,5610,2,1,3,213,1,Regular Customer
1084677,79,2,14302,3,1,5,315,4,Regular Customer
1084741,63,2,1856,3,1,1,311,4,Regular Customer
1084952,16,3,14507,5,2,5,525,0,Loyal Customer
1085279,64,1,7362,3,1,3,313,4,Regular Customer
1085571,137,1,1284,1,1,1,111,1,At Risk Customer
1085620,129,1,10683,1,1,4,114,1,At Risk Customer
1085624,65,1,3565,3,1,2,312,4,Regular Customer
1085761,137,1,4576,1,1,2,112,1,At Risk Customer
1085818,24,3,14985,5,2,5,525,0,Loyal Customer
1085829,115,1,1822,1,1,1,111,1,At Risk Customer
1085971,88,1,3242,2,1,2,212,4,Regular Customer
1086003,12,1,4176,5,1,2,512,0,Recent Customer
1086034,77,1,8622,3,1,4,314,4,Regular Customer
1086075,90,1,1558,2,1,1,211,4,Regular Customer
1086108,129,1,5182,1,1,3,113,1,At Risk Customer
1086334,48,2,9576,4,1,4,414,4,Regular Customer
1086897,94,1,4654,2,1,3,213,1,Regular Customer
1086903,63,1,3861,3,1,2,312,4,Regular Customer
1086913,64,1,8715,3,1,4,314,4,Regular Customer
1086982,30,2,7292,5,1,3,513,0,Recent Customer
1087295,88,1,3939,2,1,2,212,4,Regular Customer
1087601,120,1,3305,1,1,2,112,1,At Risk Customer
1088027,23,1,4158,5,1,2,512,0,Recent Customer
1088068,32,1,7156,4,1,3,413,0,Recent Customer
1088103,61,1,5070,3,1,3,313,4,Regular Customer
1088116,125,1,4256,1,1,2,112,1,At Risk Customer
1088151,122,1,7392,1,1,3,113,1,At Risk Customer
1088210,31,1,4711,4,1,3,413,0,Recent Customer
1088211,44,1,3075,4,1,2,412,0,Regular Customer
1088275,109,1,10884,2,1,4,214,1,At Risk Customer
1088393,116,1,17372,1,1,5,115,1,At Risk Customer
1088465,103,1,648,2,1,1,211,1,Regular Customer
1088880,21,3,13535,5,2,4,524,0,Loyal Customer
1088976,107,1,446,2,1,1,211,1,At Risk Customer
1089538,53,1,6070,4,1,3,413,4,Regular Customer
1089853,135,1,15180,1,1,5,115,1,At Risk Customer
1089934,92,1,1327,2,1,1,211,4,Regular Customer
1089992,27,1,346,5,1,1,511,0,Recent Customer
1090044,80,1,1718,3,1,1,311,4,Regular Customer
1090063,37,1,11253,4,1,4,414,0,Recent Customer
1090124,38,1,1122,4,1,1,411,0,Regular Customer
1090144,134,1,9890,1,1,4,114,1,At Risk Customer
1090325,7,1,435,5,1,1,511,0,Recent Customer
1090413,127,1,1691,1,1,1,111,1,At Risk Customer
1090473,25,1,6999,5,1,3,513,0,Recent Customer
1090548,137,1,6120,1,1,3,113,1,At Risk Customer
1090665,79,2,1404,3,1,1,311,4,Regular Customer
1090824,14,1,177,5,1,1,511,0,Recent Customer
1090856,64,1,3600,3,1,2,312,4,Regular Customer
1090857,107,1,344,2,1,1,211,1,At Risk Customer
1090887,62,1,8130,3,1,3,313,4,Regular Customer
1091087,35,2,11764,4,1,4,414,0,Recent Customer
1091107,104,1,3174,2,1,2,212,1,Regular Customer
1091556,136,1,8372,1,1,4,114,1,At Risk Customer
1091732,79,1,6702,3,1,3,313,4,Regular Customer
1091855,124,2,12536,1,1,4,114,1,At Risk Customer
1092175,36,1,1560,4,1,1,411,0,Recent Customer
1092199,32,1,12894,4,1,4,414,0,Recent Customer
1092370,135,2,13617,1,1,4,114,1,At Risk Customer
1092403,43,1,4755,4,1,3,413,0,Regular Customer
1092409,19,1,4584,5,1,2,512,0,Recent Customer
1092478,94,2,12499,2,1,4,214,1,Regular Customer
1092723,72,2,19830,3,1,5,315,4,High Value Customer
1092797,59,1,3244,3,1,2,312,4,Regular Customer
1093035,100,68,405614,2,2,5,225,3,VIP Customer
1093062,26,1,5492,5,1,3,513,0,Recent Customer
1093151,103,1,14564,2,1,5,215,1,Regular Customer
1093456,74,1,7752,3,1,3,313,4,Regular Customer
1093461,25,1,1278,5,1,1,511,0,Recent Customer
1093736,138,1,4778,1,1,3,113,1,At Risk Customer
1093771,50,1,15908,4,1,5,415,4,Regular Customer
1093946,112,2,24770,1,1,5,115,1,High Value Customer
1094021,63,2,6628,3,1,3,313,4,Regular Customer
1094034,42,1,1046,4,1,1,411,0,Regular Customer
1094089,137,1,12099,1,1,4,114,1,At Risk Customer
1094128,69,2,13136,3,1,4,314,4,Regular Customer
1094188,51,1,3296,4,1,2,412,4,Regular Customer
1094310,72,1,1826,3,1,1,311,4,Regular Customer
1094389,87,1,3516,2,1,2,212,4,Regular Customer
1094490,109,1,4560,2,1,2,212,1,At Risk Customer
1094597,52,1,2393,4,1,2,412,4,Regular Customer
1094829,31,1,7382,4,1,3,413,0,Recent Customer
1095103,127,1,9890,1,1,4,114,1,At Risk Customer
1095124,44,1,9784,4,1,4,414,0,Regular Customer
1095458,29,5,34173,5,2,5,525,0,VIP Customer
1095470,70,2,23645,3,1,5,315,4,High Value Customer
1095484,59,1,3219,3,1,2,312,4,Regular Customer
1095555,33,1,11730,4,1,4,414,0,Recent Customer
1095676,74,1,13328,3,1,4,314,4,Regular Customer
1096075,72,1,9274,3,1,4,314,4,Regular Customer
1096142,93,1,3996,2,1,2,212,1,Regular Customer
1096330,78,1,136,3,1,1,311,4,Regular Customer
1096495,54,1,4568,4,1,2,412,4,Regular Customer
1096542,126,1,11772,1,1,4,114,1,At Risk Customer
1096676,121,1,5764,1,1,3,113,1,At Risk Customer
1096840,72,1,4200,3,1,2,312,4,Regular Customer
1097026,51,2,8892,4,1,4,414,4,Regular Customer
1097216,49,3,35792,4,2,5,425,4,Loyal Customer
1097386,66,1,2660,3,1,2,312,4,Regular Customer
1097400,72,5,31179,3,2,5,325,4,VIP Customer
1097512,57,1,1570,4,1,1,411,4,Regular Customer
1097646,87,2,22778,2,1,5,215,4,High Value Customer
1097897,80,1,5720,3,1,3,313,4,Regular Customer
1098035,45,1,1622,4,1,1,411,0,Regular Customer
1098310,85,1,2620,2,1,2,212,4,Regular Customer
1098391,63,1,3696,3,1,2,312,4,Regular Customer
1098607,59,1,8130,3,1,3,313,4,Regular Customer
1098616,15,1,9678,5,1,4,514,0,Recent Customer
1098767,77,1,2888,3,1,2,312,4,Regular Customer
1098769,8,2,15355,5,1,5,515,0,Recent Customer
1098883,11,1,3267,5,1,2,512,0,Recent Customer
1098888,77,1,11292,3,1,4,314,4,Regular Customer
1098959,21,1,354,5,1,1,511,0,Recent Customer
1099198,64,1,108,3,1,1,311,4,Regular Customer
1099348,62,1,13020,3,1,4,314,4,Regular Customer
1099519,9,1,10832,5,1,4,514,0,Recent Customer
1099612,59,1,6240,3,1,3,313,4,Regular Customer
1099749,49,3,17260,4,2,5,425,4,Loyal Customer
1099801,46,1,2686,4,1,2,412,0,Regular Customer
1099842,50,2,10544,4,1,4,414,4,Regular Customer
1099905,53,1,8166,4,1,3,413,4,Regular Customer
1099916,57,2,7211,4,1,3,413,4,Regular Customer
1100002,58,1,19636,4,1,5,415,4,High Value Customer
1100036,24,1,5836,5,1,3,513,0,Recent Customer
1100390,107,1,2644,2,1,2,212,1,At Risk Customer
1100641,67,2,3931,3,1,2,312,4,Regular Customer
1100851,55,1,6692,4,1,3,413,4,Regular Customer
1100884,123,1,14732,1,1,5,115,1,At Risk Customer
1100892,7,2,6734,5,1,3,513,0,Recent Customer
1100984,13,1,15196,5,1,5,515,0,Recent Customer
1101023,4,1,13340,5,1,4,514,0,Recent Customer
1101111,8,1,2229,5,1,1,511,0,Recent Customer
1101242,129,1,9891,1,1,4,114,1,At Risk Customer
1101303,98,1,3932,2,1,2,212,1,Regular Customer
1101373,28,2,6104,5,1,3,513,0,Recent Customer
1101539,3,2,8382,5,1,4,514,0,Recent Customer
1101747,50,7,47424,4,2,5,425,4,VIP Customer
1101754,112,1,2786,1,1,2,112,1,At Risk Customer
1101917,87,1,2488,2,1,2,212,4,Regular Customer
1102019,118,2,11565,1,1,4,114,1,At Risk Customer
1102053,72,1,6828,3,1,3,313,4,Regular Customer
1102257,67,2,16568,3,1,5,315,4,Regular Customer
1102275,92,1,1484,2,1,1,211,4,Regular Customer
1102279,6,1,12714,5,1,4,514,0,Recent Customer
1102311,44,1,164,4,1,1,411,0,Regular Customer
1102467,44,1,3976,4,1,2,412,0,Regular Customer
1102508,125,1,2768,1,1,2,112,1,At Risk Customer
1102694,67,1,17024,3,1,5,315,4,Regular Customer
1102743,59,3,10475,3,2,4,324,4,Loyal Customer
1102940,85,1,828,2,1,1,211,4,Regular Customer
1103132,52,1,9388,4,1,4,414,4,Regular Customer
1103176,76,1,9952,3,1,4,314,4,Regular Customer
1103202,25,1,1160,5,1,1,511,0,Recent Customer
1103292,135,1,19008,1,1,5,115,1,High Value Customer
1103541,11,14,94093,5,2,5,525,0,VIP Customer
1103783,43,1,1724,4,1,1,411,0,Regular Customer
1103835,73,1,4013,3,1,2,312,4,Regular Customer
1103840,100,1,4282,2,1,2,212,1,Regular Customer
1103880,98,1,3794,2,1,2,212,1,Regular Customer
1103897,79,2,15500,3,1,5,315,4,Regular Customer
1103912,11,1,5560,5,1,3,513,0,Recent Customer
1103914,62,8,71467,3,2,5,325,4,VIP Customer
1104027,56,2,10456,4,1,4,414,4,Regular Customer
1104056,53,1,9704,4,1,4,414,4,Regular Customer
1104076,16,2,24545,5,1,5,515,0,High Value Customer
1104300,100,2,4179,2,1,2,212,1,Regular Customer
1104374,3,1,5206,5,1,3,513,0,Recent Customer
1104446,2,1,3460,5,1,2,512,0,Recent Customer
1104456,43,2,13214,4,1,4,414,0,Regular Customer
1104495,136,1,4076,1,1,2,112,1,At Risk Customer
1104649,69,2,12876,3,1,4,314,4,Regular Customer
1104771,18,5,26749,5,2,5,525,0,VIP Customer
1104878,129,2,5431,1,1,3,113,1,At Risk Customer
1104957,47,4,18999,4,2,5,425,4,VIP Customer
1105004,92,1,2494,2,1,2,212,4,Regular Customer
1105174,11,2,16756,5,1,5,515,0,Recent Customer
1105313,127,1,8698,1,1,4,114,1,At Risk Customer
1105909,13,1,13164,5,1,4,514,0,Recent Customer
1105978,90,1,7300,2,1,3,213,4,Regular Customer
1106054,101,2,17676,2,1,5,215,1,Regular Customer
1106141,52,1,7752,4,1,3,413,4,Regular Customer
1106143,135,1,481,1,1,1,111,1,At Risk Customer
1106190,105,2,22566,2,1,5,215,1,High Value Customer
1106244,44,1,1990,4,1,1,411,0,Regular Customer
1106288,59,1,5834,3,1,3,313,4,Regular Customer
1106356,136,1,18204,1,1,5,115,1,At Risk Customer
1106563,19,1,2239,5,1,1,511,0,Recent Customer
1106611,39,1,2631,4,1,2,412,0,Regular Customer
1106764,78,1,16068,3,1,5,315,4,Regular Customer
1106803,78,1,1608,3,1,1,311,4,Regular Customer
1106846,74,1,9180,3,1,4,314,4,Regular Customer
1107033,30,1,797,5,1,1,511,0,Recent Customer
1107097,40,1,8302,4,1,4,414,0,Regular Customer
1107485,50,1,1251,4,1,1,411,4,Regular Customer
1107505,26,2,5609,5,1,3,513,0,Recent Customer
1107953,136,1,14860,1,1,5,115,1,At Risk Customer
1107997,31,1,6904,4,1,3,413,0,Recent Customer
1108172,67,1,9392,3,1,4,314,4,Regular Customer
1108396,108,1,6548,2,1,3,213,1,At Risk Customer
1108631,36,26,110544,4,2,5,425,0,VIP Customer
1108664,20,1,7830,5,1,3,513,0,Recent Customer
1108790,69,1,7308,3,1,3,313,4,Regular Customer
1108795,129,1,146,1,1,1,111,1,At Risk Customer
1108873,124,1,14892,1,1,5,115,1,At Risk Customer
1108906,125,1,8436,1,1,4,114,1,At Risk Customer
1108919,16,1,1456,5,1,1,511,0,Recent Customer
1109044,105,1,3339,2,1,2,212,1,At Risk Customer
1109295,30,1,868,5,1,1,511,0,Recent Customer
1109799,121,1,1282,1,1,1,111,1,At Risk Customer
1109812,35,1,11910,4,1,4,414,0,Recent Customer
1109848,2,1,1830,5,1,1,511,0,Recent Customer
1109927,74,1,2810,3,1,2,312,4,Regular Customer
1109989,36,1,1560,4,1,1,411,0,Recent Customer
1110180,13,1,7884,5,1,3,513,0,Recent Customer
1110237,87,1,17844,2,1,5,215,4,Regular Customer
1110239,36,1,3523,4,1,2,412,0,Recent Customer
1110278,39,1,7803,4,1,3,413,0,Regular Customer
1110280,110,1,17280,2,1,5,215,1,At Risk Customer
1110455,85,2,5257,2,1,3,213,4,Regular Customer
1110471,32,1,16904,4,1,5,415,0,Recent Customer
1110523,60,2,12954,3,1,4,314,4,Regular Customer
1110744,116,1,559,1,1,1,111,1,At Risk Customer
1110822,34,4,12601,4,2,4,424,0,Loyal Customer
1110929,56,3,31312,4,2,5,425,4,Loyal Customer
1110986,25,1,16996,5,1,5,515,0,Recent Customer
1110994,133,1,3466,1,1,2,112,1,At Risk Customer
1111177,116,2,2559,1,1,2,112,1,At Risk Customer
1111195,83,1,19468,3,1,5,315,4,High Value Customer
1111213,54,1,617,4,1,1,411,4,Regular Customer
1111469,11,1,9564,5,1,4,514,0,Recent Customer
1111661,64,1,1780,3,1,1,311,4,Regular Customer
1111735,77,1,14568,3,1,5,315,4,Regular Customer
1111928,101,1,9684,2,1,4,214,1,Regular Customer
1112013,44,5,50900,4,2,5,425,0,VIP Customer
1112020,39,1,11640,4,1,4,414,0,Regular Customer
1112178,62,1,10860,3,1,4,314,4,Regular Customer
1112198,129,1,18716,1,1,5,115,1,High Value Customer
