customer_id,recency,frequency,monetary,R,F,M,RFM_SCORE
1029355,65,1,2008,3,1,1,311
1029499,107,2,18052,2,1,5,215
1029750,83,1,8224,3,1,3,313
1029755,88,2,5389,2,1,3,213
1029785,98,1,4388,2,1,2,212
1030351,75,1,3874,3,1,2,312
1030439,19,1,7868,5,1,3,513
1030794,12,2,14892,5,1,5,515
1030813,136,1,16448,1,1,5,115
1030861,28,1,8924,5,1,4,514
1030896,58,1,4858,4,1,3,413
1030990,62,1,5562,3,1,3,313
1031046,66,3,31432,3,2,5,325
1031191,19,1,1428,5,1,1,511
1031226,116,1,8943,1,1,4,114
1031546,67,1,3944,3,1,2,312
1031618,33,1,3686,4,1,2,412
1031663,32,8,44780,4,2,5,425
1031691,135,1,6297,1,1,3,113
1032156,135,1,7070,1,1,3,113
1032211,67,1,618,3,1,1,311
1032217,3,1,3022,5,1,2,512
1032349,48,3,13005,4,2,4,424
1032380,30,1,1881,5,1,1,511
1032394,90,1,3534,2,1,2,212
1032403,10,2,6124,5,1,3,513
1032432,50,4,41598,4,2,5,425
1032561,5,1,4342,5,1,2,512
1032718,56,1,7322,4,1,3,413
1032778,129,1,996,1,1,1,111
1033046,72,1,1070,3,1,1,311
1033073,93,1,7814,2,1,3,213
1033279,23,1,1074,5,1,1,511
1033428,89,1,3972,2,1,2,212
1033504,39,1,18768,4,1,5,415
1033586,13,2,8368,5,1,4,514
1033678,19,1,6958,5,1,3,513
1033716,9,1,2673,5,1,2,512
1033920,128,2,12826,1,1,4,114
1033942,124,1,14649,1,1,5,115
1033958,127,1,4758,1,1,3,113
1034255,21,1,7404,5,1,3,513
1034371,84,1,3205,3,1,2,312
1034675,50,1,1044,4,1,1,411
1034756,54,2,593,4,1,1,411
1034827,8,1,5898,5,1,3,513
1034893,95,1,2456,2,1,2,212
1035007,54,1,231,4,1,1,411
1035009,129,2,22026,1,1,5,115
1035266,124,1,2444,1,1,2,112
1035426,81,2,19148,3,1,5,315
1035459,27,1,6410,5,1,3,513
1035678,74,1,860,3,1,1,311
1035684,92,1,9978,2,1,4,214
1035708,117,1,4932,1,1,3,113
1035744,11,2,20180,5,1,5,515
1035750,64,2,11550,3,1,4,314
1035814,128,31,238892,1,2,5,125
1035890,127,1,13248,1,1,4,114
1035968,61,1,3464,3,1,2,312
1036016,59,3,24774,3,2,5,325
1036059,61,2,12444,3,1,4,314
1036246,25,1,4890,5,1,3,513
1036286,81,1,1569,3,1,1,311
1036360,4,1,1284,5,1,1,511
1036452,60,1,8734,3,1,4,314
1036487,70,1,1410,3,1,1,311
1036738,123,1,15476,1,1,5,115
1036936,58,1,14973,4,1,5,415
1037270,136,1,14082,1,1,5,115
1037330,32,1,4962,4,1,3,413
1037384,14,1,18600,5,1,5,515
1037441,92,1,4768,2,1,3,213
1037514,56,1,6744,4,1,3,413
1037560,106,1,9656,2,1,4,214
1038221,101,1,942,2,1,1,211
1038322,134,1,6846,1,1,3,113
1038363,7,1,2738,5,1,2,512
1038542,70,1,13935,3,1,5,315
1038646,44,1,4290,4,1,2,412
1038651,135,1,3049,1,1,2,112
1038782,95,2,2528,2,1,2,212
1038789,94,1,11088,2,1,4,214
1038848,9,1,5836,5,1,3,513
1038991,55,1,10323,4,1,4,414
1039032,102,1,7480,2,1,3,213
1039060,133,1,457,1,1,1,111
1039214,122,1,1792,1,1,1,111
1039506,18,1,13437,5,1,4,514
1039509,28,1,4104,5,1,2,512
1039753,96,1,5156,2,1,3,213
1039831,67,1,2246,3,1,1,311
1039973,72,1,17684,3,1,5,315
1039976,84,2,9106,3,1,4,314
1040041,8,1,276,5,1,1,511
1040075,112,1,16628,1,1,5,115
1040119,72,1,1140,3,1,1,311
1040266,44,1,11204,4,1,4,414
1040321,63,2,4897,3,1,3,313
1040574,86,2,10138,2,1,4,214
1040857,125,3,22480,1,2,5,125
1040946,132,1,9990,1,1,4,114
1040979,106,1,3861,2,1,2,212
1040993,52,1,372,4,1,1,411
1041001,89,1,12668,2,1,4,214
1041043,58,1,5961,4,1,3,413
1041111,7,1,12624,5,1,4,514
1041255,108,1,17496,2,1,5,215
1041299,105,1,8934,2,1,4,214
1041389,43,1,7401,4,1,3,413
1041558,25,1,6464,5,1,3,513
1041562,129,1,12248,1,1,4,114
1041707,24,1,7240,5,1,3,513
1041986,81,1,3810,3,1,2,312
1042059,50,1,1331,4,1,1,411
1042112,29,19,94970,5,2,5,525
1042192,31,1,2672,4,1,2,412
1042356,123,1,7064,1,1,3,113
1042434,60,5,33355,3,2,5,325
1042656,95,1,10761,2,1,4,214
1042727,39,1,2003,4,1,1,411
1042749,108,2,19036,2,1,5,215
1042885,122,1,3956,1,1,2,112
1043181,45,2,14366,4,1,5,415
1043386,71,1,10220,3,1,4,314
1043417,15,1,3660,5,1,2,512
1043433,108,1,2315,2,1,2,212
1043498,65,1,4492,3,1,2,312
1043535,28,1,1636,5,1,1,511
1043550,70,1,1942,3,1,1,311
1043555,137,3,13070,1,2,4,124
1043576,135,1,12894,1,1,4,114
1043630,10,2,9152,5,1,4,514
1043678,92,1,7304,2,1,3,213
1043832,117,1,14619,1,1,5,115
1044028,28,1,8276,5,1,3,513
1044121,60,1,11454,3,1,4,314
1044586,93,1,2870,2,1,2,212
1044618,37,1,17928,4,1,5,415
1044703,105,1,1890,2,1,1,211
1044770,126,1,4884,1,1,3,113
1044793,19,1,2128,5,1,1,511
1044842,44,1,1497,4,1,1,411
1044862,136,1,6945,1,1,3,113
1044986,44,1,3552,4,1,2,412
1045077,63,1,14132,3,1,5,315
1045152,138,3,14748,1,2,5,125
1045205,133,2,24944,1,1,5,115
1045212,54,1,4529,4,1,2,412
1045290,79,1,3680,3,1,2,312
1045409,116,2,3013,1,1,2,112
1045440,9,1,850,5,1,1,511
1045445,62,1,17536,3,1,5,315
1045572,33,1,8908,4,1,4,414
1045580,92,1,2250,2,1,1,211
1045905,66,1,1187,3,1,1,311
1045937,1,1,4445,5,1,2,512
1046101,86,1,4305,2,1,2,212
1046172,109,1,1798,2,1,1,211
1046288,23,1,4578,5,1,2,512
1046310,3,1,9952,5,1,4,514
1046490,7,1,5782,5,1,3,513
1046579,124,1,8499,1,1,4,114
1046769,122,1,6148,1,1,3,113
1046787,10,1,13848,5,1,5,515
1046837,44,1,2490,4,1,2,412
1046904,78,1,12462,3,1,4,314
1046933,133,1,4348,1,1,2,112
1046944,79,1,1134,3,1,1,311
1047253,37,1,3252,4,1,2,412
1047269,120,2,23300,1,1,5,115
1047384,129,2,14049,1,1,5,115
1047431,67,1,822,3,1,1,311
1047637,20,1,4170,5,1,2,512
1047813,93,1,10227,2,1,4,214
1048033,14,2,29624,5,1,5,515
1048327,4,1,3181,5,1,2,512
1048533,120,3,13068,1,2,4,124
1048650,32,1,6574,4,1,3,413
1048836,86,1,2813,2,1,2,212
1048883,61,1,314,3,1,1,311
1049594,74,1,7860,3,1,3,313
1049595,136,2,10595,1,1,4,114
1049610,41,1,2671,4,1,2,412
1050037,28,1,2314,5,1,2,512
1050385,103,1,4960,2,1,3,213
1050485,115,1,7818,1,1,3,113
1050575,49,1,4107,4,1,2,412
1050618,118,1,6902,1,1,3,113
1050805,109,2,8225,2,1,3,213
1051054,49,2,8602,4,1,4,414
1051319,49,2,13153,4,1,4,414
1051368,60,1,4632,3,1,2,312
1051470,66,1,3952,3,1,2,312
1051529,8,1,17288,5,1,5,515
1051557,92,3,14784,2,2,5,225
1051607,105,1,4994,2,1,3,213
1051642,123,1,887,1,1,1,111
1051698,86,1,8128,2,1,3,213
1052281,37,1,19976,4,1,5,415
1052311,99,2,7232,2,1,3,213
1052403,129,8,53261,1,2,5,125
1052428,103,1,2524,2,1,2,212
1052508,32,1,4934,4,1,3,413
1052690,46,1,888,4,1,1,411
1052785,86,2,6210,2,1,3,213
1052861,51,1,6978,4,1,3,413
1053089,84,2,10452,3,1,4,314
1053100,76,1,4298,3,1,2,312
1053258,59,1,11031,3,1,4,314
1053351,111,2,20994,2,1,5,215
1053437,123,3,21382,1,2,5,125
1053559,31,1,2896,4,1,2,412
1053581,37,1,4700,4,1,3,413
1053591,25,1,923,5,1,1,511
1053783,60,4,17397,3,2,5,325
1053908,52,1,11920,4,1,4,414
1053942,28,1,5193,5,1,3,513
1054391,47,1,5530,4,1,3,413
1054587,35,1,8580,4,1,4,414
1054607,31,3,21916,4,2,5,425
1054695,11,1,618,5,1,1,511
1054808,60,2,10065,3,1,4,314
1054824,58,1,3932,4,1,2,412
1055074,30,1,15648,5,1,5,515
1055133,80,1,1978,3,1,1,311
1055329,122,2,4361,1,1,2,112
1055347,26,1,1731,5,1,1,511
1055401,27,6,34831,5,2,5,525
1055770,104,1,2425,2,1,2,212
1056030,78,1,1644,3,1,1,311
1056162,45,1,15204,4,1,5,415
1056168,14,1,6574,5,1,3,513
1056247,112,1,4469,1,1,2,112
1056311,31,1,1282,4,1,1,411
1056551,29,2,15234,5,1,5,515
1056651,24,1,2991,5,1,2,512
1056881,88,1,285,2,1,1,211
1056901,27,1,3265,5,1,2,512
1056921,65,1,8724,3,1,4,314
1056961,32,2,27566,4,1,5,415
1057266,67,1,1851,3,1,1,311
1057330,120,1,1958,1,1,1,111
1057465,94,1,7322,2,1,3,213
1057581,123,1,6404,1,1,3,113
1057608,65,1,654,3,1,1,311
1058123,17,2,8393,5,1,4,514
1058185,52,1,2472,4,1,2,412
1058190,46,1,8214,4,1,3,413
1058213,130,3,18418,1,2,5,125
1058268,85,2,8066,2,1,3,213
1058388,101,1,2493,2,1,2,212
1058404,93,1,4609,2,1,2,212
1058409,57,2,285,4,1,1,411
1058490,88,1,11056,2,1,4,214
1058657,133,1,5858,1,1,3,113
1058705,88,1,13578,2,1,4,214
1058708,1,2,22134,5,1,5,515
1058710,60,1,8052,3,1,3,313
1058908,71,1,329,3,1,1,311
1058941,3,2,8368,5,1,4,514
1059065,9,1,6876,5,1,3,513
1059363,7,2,10930,5,1,4,514
1059475,107,1,8088,2,1,3,213
1059647,66,1,822,3,1,1,311
1059939,21,1,7122,5,1,3,513
1060139,34,1,1782,4,1,1,411
1060241,78,1,12248,3,1,4,314
1060420,88,1,969,2,1,1,211
1060458,77,1,8160,3,1,3,313
1060630,113,2,28826,1,1,5,115
1060743,85,1,15092,2,1,5,215
1061238,14,6,32144,5,2,5,525
1061273,50,1,4584,4,1,2,412
1061336,20,1,12942,5,1,4,514
1061666,4,1,9194,5,1,4,514
1061966,119,2,17121,1,1,5,115
1062192,64,3,28778,3,2,5,325
1062424,62,1,2163,3,1,1,311
1062583,98,1,339,2,1,1,211
1062602,29,1,16224,5,1,5,515
1062712,128,1,2758,1,1,2,112
1062766,30,1,6352,5,1,3,513
1062953,129,1,10995,1,1,4,114
1062982,48,1,19088,4,1,5,415
1062987,137,2,22071,1,1,5,115
1063648,79,1,11415,3,1,4,314
1063775,90,1,5868,2,1,3,213
1063848,21,1,3454,5,1,2,512
1063946,35,1,3948,4,1,2,412
1064350,53,1,2763,4,1,2,412
1064358,40,2,12013,4,1,4,414
1064422,19,3,10665,5,2,4,524
1064435,78,1,13316,3,1,4,314
1064436,11,1,9036,5,1,4,514
1064483,119,1,6009,1,1,3,113
1064813,43,1,8980,4,1,4,414
1064901,74,1,6092,3,1,3,313
1065189,23,2,11070,5,1,4,514
1065255,93,36,206760,2,2,5,225
1065320,33,1,9920,4,1,4,414
1065650,66,1,9808,3,1,4,314
1065793,128,1,2124,1,1,1,111
1065827,129,1,9036,1,1,4,114
1065940,94,2,2716,2,1,2,212
1066033,70,1,7064,3,1,3,313
1066199,72,1,9855,3,1,4,314
1066293,107,1,1305,2,1,1,211
1066337,37,1,219,4,1,1,411
1066430,132,1,5067,1,1,3,113
1066440,127,1,19668,1,1,5,115
1066883,94,1,243,2,1,1,211
1066959,1,1,8024,5,1,3,513
1067290,31,1,1910,4,1,1,411
1067500,46,1,9462,4,1,4,414
1067646,92,1,7100,2,1,3,213
1067805,57,1,4276,4,1,2,412
1067810,63,1,7352,3,1,3,313
1068179,20,1,17788,5,1,5,515
1068387,18,1,1210,5,1,1,511
1068640,124,1,14812,1,1,5,115
1068737,31,1,2564,4,1,2,412
1068780,88,1,18364,2,1,5,215
1068812,66,1,8064,3,1,3,313
1069077,10,1,848,5,1,1,511
1069091,73,1,4954,3,1,3,313
1069361,43,1,17192,4,1,5,415
1069511,113,1,14540,1,1,5,115
1069526,41,1,10038,4,1,4,414
1069711,93,1,960,2,1,1,211
1069746,6,1,414,5,1,1,511
1069754,29,1,13998,5,1,5,515
1069856,66,1,6372,3,1,3,313
1069931,75,1,10860,3,1,4,314
1069987,13,1,7292,5,1,3,513
1070029,80,3,19016,3,2,5,325
1070060,42,1,2058,4,1,1,411
1070249,57,4,22837,4,2,5,425
1070384,25,1,12183,5,1,4,514
1070440,10,1,2247,5,1,1,511
1070506,85,1,8680,2,1,4,214
1070509,87,1,13746,2,1,5,215
1070560,72,1,7364,3,1,3,313
1070882,112,1,7272,1,1,3,113
1070938,78,1,2402,3,1,2,312
1071121,41,2,12135,4,1,4,414
1071124,37,1,2264,4,1,1,411
1071234,129,1,4950,1,1,3,113
1071262,88,1,13328,2,1,4,214
1071308,84,2,3708,3,1,2,312
1071322,116,1,159,1,1,1,111
1071410,66,1,2688,3,1,2,312
1071499,36,1,12867,4,1,4,414
1071608,123,1,14835,1,1,5,115
1071627,51,1,4644,4,1,2,412
1071835,71,1,3917,3,1,2,312
1071917,126,1,816,1,1,1,111
1071919,9,1,2395,5,1,2,512
1072212,106,1,1656,2,1,1,211
1072220,12,1,8592,5,1,4,514
1072230,105,1,3192,2,1,2,212
1072332,90,1,2240,2,1,1,211
1072496,19,1,4314,5,1,2,512
1072753,51,1,1470,4,1,1,411
1072776,25,2,4120,5,1,2,512
1073168,123,1,2467,1,1,2,112
1073266,120,1,2780,1,1,2,112
1073377,71,8,66195,3,2,5,325
1073653,114,3,23000,1,2,5,125
1073658,3,2,4706,5,1,3,513
1073844,80,1,1398,3,1,1,311
1073944,8,1,1845,5,1,1,511
1074034,102,1,2698,2,1,2,212
1074117,15,1,3777,5,1,2,512
1074157,51,2,20568,4,1,5,415
1074170,10,1,7954,5,1,3,513
1074223,123,1,14340,1,1,5,115
1074236,45,1,12508,4,1,4,414
1074248,13,1,584,5,1,1,511
1074315,87,1,9381,2,1,4,214
1074354,21,1,13440,5,1,4,514
1074449,80,1,7820,3,1,3,313
1074470,78,1,8216,3,1,3,313
1074644,18,1,11088,5,1,4,514
1074861,49,4,12516,4,2,4,424
1075090,93,1,14480,2,1,5,215
1075203,16,1,15624,5,1,5,515
1075423,83,47,243406,3,2,5,325
1075444,63,1,690,3,1,1,311
1075504,128,1,4596,1,1,2,112
1075782,74,1,7392,3,1,3,313
1075785,30,1,10887,5,1,4,514
1075788,35,1,10696,4,1,4,414
1075890,28,1,12084,5,1,4,514
1075898,4,1,4962,5,1,3,513
1076102,67,2,12025,3,1,4,314
1076167,37,1,4624,4,1,2,412
1076270,108,2,13249,2,1,4,214
1076359,122,1,4573,1,1,2,112
1076366,27,20,134088,5,2,5,525
1076451,135,1,4636,1,1,2,112
1076479,15,2,9911,5,1,4,514
1076493,53,1,7628,4,1,3,413
1076559,3,1,3658,5,1,2,512
1076611,92,1,4778,2,1,3,213
1076857,46,2,17640,4,1,5,415
1077145,105,1,5433,2,1,3,213
1077320,91,3,8932,2,2,4,224
1077471,120,1,1097,1,1,1,111
1077585,72,1,5199,3,1,3,313
1077937,8,1,15992,5,1,5,515
1077968,74,5,45816,3,2,5,325
1077984,2,8,25414,5,2,5,525
1078180,52,2,10797,4,1,4,414
1078208,75,1,3118,3,1,2,312
1078266,48,1,10124,4,1,4,414
1078486,137,2,16302,1,1,5,115
1078513,105,1,9610,2,1,4,214
1078946,62,2,20092,3,1,5,315
1079139,19,2,13724,5,1,5,515
1079533,137,1,7592,1,1,3,113
1079760,129,1,1503,1,1,1,111
1079932,43,2,2805,4,1,2,412
1079996,85,1,8914,2,1,4,214
1080273,14,1,4832,5,1,3,513
1080647,72,1,5262,3,1,3,313
1080678,76,1,9194,3,1,4,314
1080729,12,1,4933,5,1,3,513
1080955,17,1,12213,5,1,4,514
1081220,80,2,5396,3,1,3,313
1081405,9,1,10962,5,1,4,514
1081431,8,1,8560,5,1,4,514
1081566,112,1,3129,1,1,2,112
1081624,115,1,226,1,1,1,111
1081726,70,2,12074,3,1,4,314
1081741,114,2,14896,1,1,5,115
1081894,77,1,9490,3,1,4,314
1081901,116,1,2104,1,1,1,111
1082043,51,1,2468,4,1,2,412
1082305,23,3,15708,5,2,5,525
1082371,75,1,2771,3,1,2,312
1082536,14,1,1624,5,1,1,511
1082641,37,2,17605,4,1,5,415
1082822,91,1,10779,2,1,4,214
1082887,32,1,8376,4,1,4,414
1083036,78,1,8062,3,1,3,313
1083118,13,1,9714,5,1,4,514
1083127,79,1,169,3,1,1,311
1083188,108,1,228,2,1,1,211
1083253,7,1,1843,5,1,1,511
1083369,94,1,4904,2,1,3,213
1083373,39,9,69854,4,2,5,425
1083495,110,1,33,2,1,1,211
1083658,56,1,18560,4,1,5,415
1083786,127,5,20961,1,2,5,125
1083837,119,1,12792,1,1,4,114
1083923,30,1,11224,5,1,4,514
1084018,44,2,6349,4,1,3,413
1084182,136,1,3635,1,1,2,112
1084265,81,1,10788,3,1,4,314
1084305,42,1,5678,4,1,3,413
1084338,32,1,2702,4,1,2,412
1084528,35,1,4215,4,1,2,412
1084561,17,1,3508,5,1,2,512
1084569,132,2,5127,1,1,3,113
1084617,104,1,5610,2,1,3,213
1084677,79,2,14302,3,1,5,315
1084741,63,2,1856,3,1,1,311
1084952,16,3,14507,5,2,5,525
1085279,64,1,7362,3,1,3,313
1085571,137,1,1284,1,1,1,111
1085620,129,1,10683,1,1,4,114
1085624,65,1,3565,3,1,2,312
1085761,137,1,4576,1,1,2,112
1085818,24,3,14985,5,2,5,525
1085829,115,1,1822,1,1,1,111
1085971,88,1,3242,2,1,2,212
1086003,12,1,4176,5,1,2,512
1086034,77,1,8622,3,1,4,314
1086075,90,1,1558,2,1,1,211
1086108,129,1,5182,1,1,3,113
1086334,48,2,9576,4,1,4,414
1086897,94,1,4654,2,1,3,213
1086903,63,1,3861,3,1,2,312
1086913,64,1,8715,3,1,4,314
1086982,30,2,7292,5,1,3,513
1087295,88,1,3939,2,1,2,212
1087601,120,1,3305,1,1,2,112
1088027,23,1,4158,5,1,2,512
1088068,32,1,7156,4,1,3,413
1088103,61,1,5070,3,1,3,313
1088116,125,1,4256,1,1,2,112
1088151,122,1,7392,1,1,3,113
1088210,31,1,4711,4,1,3,413
1088211,44,1,3075,4,1,2,412
1088275,109,1,10884,2,1,4,214
1088393,116,1,17372,1,1,5,115
1088465,103,1,648,2,1,1,211
1088880,21,3,13535,5,2,4,524
1088976,107,1,446,2,1,1,211
1089538,53,1,6070,4,1,3,413
1089853,135,1,15180,1,1,5,115
1089934,92,1,1327,2,1,1,211
1089992,27,1,346,5,1,1,511
1090044,80,1,1718,3,1,1,311
1090063,37,1,11253,4,1,4,414
1090124,38,1,1122,4,1,1,411
1090144,134,1,9890,1,1,4,114
1090325,7,1,435,5,1,1,511
1090413,127,1,1691,1,1,1,111
1090473,25,1,6999,5,1,3,513
1090548,137,1,6120,1,1,3,113
1090665,79,2,1404,3,1,1,311
1090824,14,1,177,5,1,1,511
1090856,64,1,3600,3,1,2,312
1090857,107,1,344,2,1,1,211
1090887,62,1,8130,3,1,3,313
1091087,35,2,11764,4,1,4,414
1091107,104,1,3174,2,1,2,212
1091556,136,1,8372,1,1,4,114
1091732,79,1,6702,3,1,3,313
1091855,124,2,12536,1,1,4,114
1092175,36,1,1560,4,1,1,411
1092199,32,1,12894,4,1,4,414
1092370,135,2,13617,1,1,4,114
1092403,43,1,4755,4,1,3,413
1092409,19,1,4584,5,1,2,512
1092478,94,2,12499,2,1,4,214
1092723,72,2,19830,3,1,5,315
1092797,59,1,3244,3,1,2,312
1093035,100,68,405614,2,2,5,225
1093062,26,1,5492,5,1,3,513
1093151,103,1,14564,2,1,5,215
1093456,74,1,7752,3,1,3,313
1093461,25,1,1278,5,1,1,511
1093736,138,1,4778,1,1,3,113
1093771,50,1,15908,4,1,5,415
1093946,112,2,24770,1,1,5,115
1094021,63,2,6628,3,1,3,313
1094034,42,1,1046,4,1,1,411
1094089,137,1,12099,1,1,4,114
1094128,69,2,13136,3,1,4,314
1094188,51,1,3296,4,1,2,412
1094310,72,1,1826,3,1,1,311
1094389,87,1,3516,2,1,2,212
1094490,109,1,4560,2,1,2,212
1094597,52,1,2393,4,1,2,412
1094829,31,1,7382,4,1,3,413
1095103,127,1,9890,1,1,4,114
1095124,44,1,9784,4,1,4,414
1095458,29,5,34173,5,2,5,525
1095470,70,2,23645,3,1,5,315
1095484,59,1,3219,3,1,2,312
1095555,33,1,11730,4,1,4,414
1095676,74,1,13328,3,1,4,314
1096075,72,1,9274,3,1,4,314
1096142,93,1,3996,2,1,2,212
1096330,78,1,136,3,1,1,311
1096495,54,1,4568,4,1,2,412
1096542,126,1,11772,1,1,4,114
1096676,121,1,5764,1,1,3,113
1096840,72,1,4200,3,1,2,312
1097026,51,2,8892,4,1,4,414
1097216,49,3,35792,4,2,5,425
1097386,66,1,2660,3,1,2,312
1097400,72,5,31179,3,2,5,325
1097512,57,1,1570,4,1,1,411
1097646,87,2,22778,2,1,5,215
1097897,80,1,5720,3,1,3,313
1098035,45,1,1622,4,1,1,411
1098310,85,1,2620,2,1,2,212
1098391,63,1,3696,3,1,2,312
1098607,59,1,8130,3,1,3,313
1098616,15,1,9678,5,1,4,514
1098767,77,1,2888,3,1,2,312
1098769,8,2,15355,5,1,5,515
1098883,11,1,3267,5,1,2,512
1098888,77,1,11292,3,1,4,314
1098959,21,1,354,5,1,1,511
1099198,64,1,108,3,1,1,311
1099348,62,1,13020,3,1,4,314
1099519,9,1,10832,5,1,4,514
1099612,59,1,6240,3,1,3,313
1099749,49,3,17260,4,2,5,425
1099801,46,1,2686,4,1,2,412
1099842,50,2,10544,4,1,4,414
1099905,53,1,8166,4,1,3,413
1099916,57,2,7211,4,1,3,413
1100002,58,1,19636,4,1,5,415
1100036,24,1,5836,5,1,3,513
1100390,107,1,2644,2,1,2,212
1100641,67,2,3931,3,1,2,312
1100851,55,1,6692,4,1,3,413
1100884,123,1,14732,1,1,5,115
1100892,7,2,6734,5,1,3,513
1100984,13,1,15196,5,1,5,515
1101023,4,1,13340,5,1,4,514
1101111,8,1,2229,5,1,1,511
1101242,129,1,9891,1,1,4,114
1101303,98,1,3932,2,1,2,212
1101373,28,2,6104,5,1,3,513
1101539,3,2,8382,5,1,4,514
1101747,50,7,47424,4,2,5,425
1101754,112,1,2786,1,1,2,112
1101917,87,1,2488,2,1,2,212
1102019,118,2,11565,1,1,4,114
1102053,72,1,6828,3,1,3,313
1102257,67,2,16568,3,1,5,315
1102275,92,1,1484,2,1,1,211
1102279,6,1,12714,5,1,4,514
1102311,44,1,164,4,1,1,411
1102467,44,1,3976,4,1,2,412
1102508,125,1,2768,1,1,2,112
1102694,67,1,17024,3,1,5,315
1102743,59,3,10475,3,2,4,324
1102940,85,1,828,2,1,1,211
1103132,52,1,9388,4,1,4,414
1103176,76,1,9952,3,1,4,314
1103202,25,1,1160,5,1,1,511
1103292,135,1,19008,1,1,5,115
1103541,11,14,94093,5,2,5,525
1103783,43,1,1724,4,1,1,411
1103835,73,1,4013,3,1,2,312
1103840,100,1,4282,2,1,2,212
1103880,98,1,3794,2,1,2,212
1103897,79,2,15500,3,1,5,315
1103912,11,1,5560,5,1,3,513
1103914,62,8,71467,3,2,5,325
1104027,56,2,10456,4,1,4,414
1104056,53,1,9704,4,1,4,414
1104076,16,2,24545,5,1,5,515
1104300,100,2,4179,2,1,2,212
1104374,3,1,5206,5,1,3,513
1104446,2,1,3460,5,1,2,512
1104456,43,2,13214,4,1,4,414
1104495,136,1,4076,1,1,2,112
1104649,69,2,12876,3,1,4,314
1104771,18,5,26749,5,2,5,525
1104878,129,2,5431,1,1,3,113
1104957,47,4,18999,4,2,5,425
1105004,92,1,2494,2,1,2,212
1105174,11,2,16756,5,1,5,515
1105313,127,1,8698,1,1,4,114
1105909,13,1,13164,5,1,4,514
1105978,90,1,7300,2,1,3,213
1106054,101,2,17676,2,1,5,215
1106141,52,1,7752,4,1,3,413
1106143,135,1,481,1,1,1,111
1106190,105,2,22566,2,1,5,215
1106244,44,1,1990,4,1,1,411
1106288,59,1,5834,3,1,3,313
1106356,136,1,18204,1,1,5,115
1106563,19,1,2239,5,1,1,511
1106611,39,1,2631,4,1,2,412
1106764,78,1,16068,3,1,5,315
1106803,78,1,1608,3,1,1,311
1106846,74,1,9180,3,1,4,314
1107033,30,1,797,5,1,1,511
1107097,40,1,8302,4,1,4,414
1107485,50,1,1251,4,1,1,411
1107505,26,2,5609,5,1,3,513
1107953,136,1,14860,1,1,5,115
1107997,31,1,6904,4,1,3,413
1108172,67,1,9392,3,1,4,314
1108396,108,1,6548,2,1,3,213
1108631,36,26,110544,4,2,5,425
1108664,20,1,7830,5,1,3,513
1108790,69,1,7308,3,1,3,313
1108795,129,1,146,1,1,1,111
1108873,124,1,14892,1,1,5,115
1108906,125,1,8436,1,1,4,114
1108919,16,1,1456,5,1,1,511
1109044,105,1,3339,2,1,2,212
1109295,30,1,868,5,1,1,511
1109799,121,1,1282,1,1,1,111
1109812,35,1,11910,4,1,4,414
1109848,2,1,1830,5,1,1,511
1109927,74,1,2810,3,1,2,312
1109989,36,1,1560,4,1,1,411
1110180,13,1,7884,5,1,3,513
1110237,87,1,17844,2,1,5,215
1110239,36,1,3523,4,1,2,412
1110278,39,1,7803,4,1,3,413
1110280,110,1,17280,2,1,5,215
1110455,85,2,5257,2,1,3,213
1110471,32,1,16904,4,1,5,415
1110523,60,2,12954,3,1,4,314
1110744,116,1,559,1,1,1,111
1110822,34,4,12601,4,2,4,424
1110929,56,3,31312,4,2,5,425
1110986,25,1,16996,5,1,5,515
1110994,133,1,3466,1,1,2,112
1111177,116,2,2559,1,1,2,112
1111195,83,1,19468,3,1,5,315
1111213,54,1,617,4,1,1,411
1111469,11,1,9564,5,1,4,514
1111661,64,1,1780,3,1,1,311
1111735,77,1,14568,3,1,5,315
1111928,101,1,9684,2,1,4,214
1112013,44,5,50900,4,2,5,425
1112020,39,1,11640,4,1,4,414
1112178,62,1,10860,3,1,4,314
1112198,129,1,18716,1,1,5,115
1112510,86,1,1220,2,1,1,211
1112704,65,1,1924,3,1,1,311
1112769,48,1,7644,4,1,3,413
1113059,51,1,3144,4,1,2,412
1113064,58,1,9028,4,1,4,414
1113110,124,1,6348,1,1,3,113
1113250,46,1,3738,4,1,2,412
1113351,29,5,22685,5,2,5,525
1113362,136,1,9459,1,1,4,114
1113417,80,2,5361,3,1,3,313
1113427,94,1,13312,2,1,4,214
1113443,21,3,23395,5,2,5,525
1113547,82,2,2468,3,1,2,312
1113650,129,2,23724,1,1,5,115
1113675,23,1,10386,5,1,4,514
1113715,24,1,12453,5,1,4,514
1114039,23,1,4584,5,1,2,512
1114192,65,1,14028,3,1,5,315
1114201,2,1,1605,5,1,1,511
1114308,135,1,14085,1,1,5,115
1114514,108,1,15248,2,1,5,215
1114772,113,1,1614,1,1,1,111
1114887,22,1,3380,5,1,2,512
1115272,91,1,4998,2,1,3,213
1115446,49,4,25739,4,2,5,425
1115616,43,1,4360,4,1,2,412
1115637,111,1,3783,2,1,2,212
1115891,57,1,1611,4,1,1,411
1115938,96,1,2417,2,1,2,212
1115990,21,1,13608,5,1,4,514
1116078,126,2,14534,1,1,5,115
1116087,121,2,9556,1,1,4,114
1116368,116,1,4671,1,1,3,113
1116426,103,1,7118,2,1,3,213
1116522,65,1,548,3,1,1,311
