date,product_id,quantity,sales_amount,year,month,week,day,weekday,quarter,weekend,lag_1,lag_7,lag_30,rolling_7,rolling_30
2015-06-10,449391,0,0,2015,6,24,10,2,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-11,449391,0,0,2015,6,24,11,3,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-12,449391,0,0,2015,6,24,12,4,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-13,449391,0,0,2015,6,24,13,5,2,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-14,449391,0,0,2015,6,24,14,6,2,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-15,449391,0,0,2015,6,25,15,0,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-16,449391,2,6174,2015,6,25,16,1,2,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-06-17,449391,0,0,2015,6,25,17,2,2,0,2.0,0.0,0.0,0.2857142857142857,0.2
2015-06-18,449391,0,0,2015,6,25,18,3,2,0,0.0,0.0,0.0,0.2857142857142857,0.2
2015-06-19,449391,0,0,2015,6,25,19,4,2,0,0.0,0.0,0.0,0.2857142857142857,0.2
2015-06-20,449391,0,0,2015,6,25,20,5,2,1,0.0,0.0,0.0,0.2857142857142857,0.2
2015-06-21,449391,0,0,2015,6,25,21,6,2,1,0.0,0.0,0.0,0.2857142857142857,0.2
2015-06-22,449391,0,0,2015,6,26,22,0,2,0,0.0,0.0,0.0,0.2857142857142857,0.2
2015-06-23,449391,0,0,2015,6,26,23,1,2,0,0.0,2.0,0.0,0.2857142857142857,0.2
2015-06-24,449391,0,0,2015,6,26,24,2,2,0,0.0,0.0,0.0,0.0,0.2
2015-06-25,449391,0,0,2015,6,26,25,3,2,0,0.0,0.0,4.0,0.0,0.2
2015-06-26,449391,0,0,2015,6,26,26,4,2,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-06-27,449391,0,0,2015,6,26,27,5,2,1,0.0,0.0,0.0,0.0,0.06666666666666667
2015-06-28,449391,0,0,2015,6,26,28,6,2,1,0.0,0.0,0.0,0.0,0.06666666666666667
2015-06-29,449391,0,0,2015,6,27,29,0,2,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-06-30,449391,0,0,2015,6,27,30,1,2,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-01,449391,0,0,2015,7,27,1,2,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-02,449391,0,0,2015,7,27,2,3,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-03,449391,0,0,2015,7,27,3,4,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-04,449391,0,0,2015,7,27,4,5,3,1,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-05,449391,0,0,2015,7,27,5,6,3,1,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-06,449391,0,0,2015,7,28,6,0,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-07,449391,4,12348,2015,7,28,7,1,3,0,0.0,0.0,0.0,0.0,0.06666666666666667
2015-07-08,449391,0,0,2015,7,28,8,2,3,0,4.0,0.0,0.0,0.5714285714285714,0.2
2015-07-09,449391,0,0,2015,7,28,9,3,3,0,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-10,449391,0,0,2015,7,28,10,4,3,0,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-11,449391,0,0,2015,7,28,11,5,3,1,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-12,449391,0,0,2015,7,28,12,6,3,1,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-13,449391,0,0,2015,7,29,13,0,3,0,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-14,449391,0,0,2015,7,29,14,1,3,0,0.0,4.0,0.0,0.5714285714285714,0.2
2015-07-15,449391,0,0,2015,7,29,15,2,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-16,449391,0,0,2015,7,29,16,3,3,0,0.0,0.0,2.0,0.0,0.2
2015-07-17,449391,0,0,2015,7,29,17,4,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-07-18,449391,0,0,2015,7,29,18,5,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-07-19,449391,0,0,2015,7,29,19,6,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-07-20,449391,0,0,2015,7,30,20,0,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-07-21,449391,3,9261,2015,7,30,21,1,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-07-22,449391,5,15435,2015,7,30,22,2,3,0,3.0,0.0,0.0,0.42857142857142855,0.23333333333333334
2015-07-23,449391,0,0,2015,7,30,23,3,3,0,5.0,0.0,0.0,1.1428571428571428,0.4
2015-07-24,449391,3,9261,2015,7,30,24,4,3,0,0.0,0.0,0.0,1.1428571428571428,0.4
2015-07-25,449391,0,0,2015,7,30,25,5,3,1,3.0,0.0,0.0,1.5714285714285714,0.5
2015-07-26,449391,0,0,2015,7,30,26,6,3,1,0.0,0.0,0.0,1.5714285714285714,0.5
2015-07-27,449391,0,0,2015,7,31,27,0,3,0,0.0,0.0,0.0,1.5714285714285714,0.5
2015-07-28,449391,0,0,2015,7,31,28,1,3,0,0.0,3.0,0.0,1.5714285714285714,0.5
2015-07-29,449391,0,0,2015,7,31,29,2,3,0,0.0,5.0,0.0,1.1428571428571428,0.5
2015-07-30,449391,0,0,2015,7,31,30,3,3,0,0.0,0.0,0.0,0.42857142857142855,0.5
2015-07-31,449391,0,0,2015,7,31,31,4,3,0,0.0,3.0,0.0,0.42857142857142855,0.5
2015-08-01,449391,0,0,2015,8,31,1,5,3,1,0.0,0.0,0.0,0.0,0.5
2015-08-02,449391,4,12348,2015,8,31,2,6,3,1,0.0,0.0,0.0,0.0,0.5
2015-08-03,449391,0,0,2015,8,32,3,0,3,0,4.0,0.0,0.0,0.5714285714285714,0.6333333333333333
2015-08-04,449391,0,0,2015,8,32,4,1,3,0,0.0,0.0,0.0,0.5714285714285714,0.6333333333333333
2015-08-05,449391,0,0,2015,8,32,5,2,3,0,0.0,0.0,0.0,0.5714285714285714,0.6333333333333333
2015-08-06,449391,0,0,2015,8,32,6,3,3,0,0.0,0.0,4.0,0.5714285714285714,0.6333333333333333
2015-08-07,449391,0,0,2015,8,32,7,4,3,0,0.0,0.0,0.0,0.5714285714285714,0.5
2015-08-08,449391,0,0,2015,8,32,8,5,3,1,0.0,0.0,0.0,0.5714285714285714,0.5
2015-08-09,449391,0,0,2015,8,32,9,6,3,1,0.0,4.0,0.0,0.5714285714285714,0.5
2015-08-10,449391,0,0,2015,8,33,10,0,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-11,449391,0,0,2015,8,33,11,1,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-12,449391,0,0,2015,8,33,12,2,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-13,449391,0,0,2015,8,33,13,3,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-14,449391,0,0,2015,8,33,14,4,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-15,449391,0,0,2015,8,33,15,5,3,1,0.0,0.0,0.0,0.0,0.5
2015-08-16,449391,0,0,2015,8,33,16,6,3,1,0.0,0.0,0.0,0.0,0.5
2015-08-17,449391,0,0,2015,8,34,17,0,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-18,449391,0,0,2015,8,34,18,1,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-19,449391,4,12348,2015,8,34,19,2,3,0,0.0,0.0,0.0,0.0,0.5
2015-08-20,449391,0,0,2015,8,34,20,3,3,0,4.0,0.0,3.0,0.5714285714285714,0.6333333333333333
2015-08-21,449391,0,0,2015,8,34,21,4,3,0,0.0,0.0,5.0,0.5714285714285714,0.5333333333333333
2015-08-22,449391,0,0,2015,8,34,22,5,3,1,0.0,0.0,0.0,0.5714285714285714,0.36666666666666664
2015-08-23,449391,0,0,2015,8,34,23,6,3,1,0.0,0.0,3.0,0.5714285714285714,0.36666666666666664
2015-08-24,449391,0,0,2015,8,35,24,0,3,0,0.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-08-25,449391,0,0,2015,8,35,25,1,3,0,0.0,0.0,0.0,0.5714285714285714,0.26666666666666666
2015-08-26,449391,0,0,2015,8,35,26,2,3,0,0.0,4.0,0.0,0.5714285714285714,0.26666666666666666
2015-08-27,449391,0,0,2015,8,35,27,3,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-28,449391,0,0,2015,8,35,28,4,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-29,449391,0,0,2015,8,35,29,5,3,1,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-30,449391,0,0,2015,8,35,30,6,3,1,0.0,0.0,0.0,0.0,0.26666666666666666
2015-08-31,449391,0,0,2015,8,36,31,0,3,0,0.0,0.0,0.0,0.0,0.26666666666666666
2015-09-01,449391,0,0,2015,9,36,1,1,3,0,0.0,0.0,4.0,0.0,0.26666666666666666
2015-09-02,449391,0,0,2015,9,36,2,2,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-03,449391,0,0,2015,9,36,3,3,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-04,449391,0,0,2015,9,36,4,4,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-05,449391,0,0,2015,9,36,5,5,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-06,449391,0,0,2015,9,36,6,6,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-07,449391,0,0,2015,9,37,7,0,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-08,449391,0,0,2015,9,37,8,1,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-09,449391,0,0,2015,9,37,9,2,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-10,449391,0,0,2015,9,37,10,3,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-11,449391,0,0,2015,9,37,11,4,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-12,449391,0,0,2015,9,37,12,5,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-13,449391,0,0,2015,9,37,13,6,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-14,449391,0,0,2015,9,38,14,0,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-15,449391,0,0,2015,9,38,15,1,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-16,449391,0,0,2015,9,38,16,2,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-17,449391,0,0,2015,9,38,17,3,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-09-18,449391,0,0,2015,9,38,18,4,3,0,0.0,0.0,4.0,0.0,0.13333333333333333
2015-06-02,449489,4,13248,2015,6,23,2,1,2,0,0.0,0.0,0.0,0.2857142857142857,0.26666666666666666
2015-06-03,449489,1,3312,2015,6,23,3,2,2,0,4.0,2.0,0.0,0.8571428571428571,0.4
2015-06-04,449489,0,0,2015,6,23,4,3,2,0,1.0,0.0,0.0,0.7142857142857143,0.43333333333333335
2015-06-05,449489,0,0,2015,6,23,5,4,2,0,0.0,0.0,0.0,0.7142857142857143,0.43333333333333335
2015-06-06,449489,0,0,2015,6,23,6,5,2,1,0.0,0.0,0.0,0.7142857142857143,0.43333333333333335
2015-06-07,449489,0,0,2015,6,23,7,6,2,1,0.0,0.0,0.0,0.7142857142857143,0.43333333333333335
2015-06-08,449489,0,0,2015,6,24,8,0,2,0,0.0,0.0,0.0,0.7142857142857143,0.43333333333333335
2015-06-09,449489,0,0,2015,6,24,9,1,2,0,0.0,4.0,0.0,0.7142857142857143,0.43333333333333335
2015-06-10,449489,0,0,2015,6,24,10,2,2,0,0.0,1.0,0.0,0.14285714285714285,0.43333333333333335
2015-06-11,449489,0,0,2015,6,24,11,3,2,0,0.0,0.0,0.0,0.0,0.43333333333333335
2015-06-12,449489,0,0,2015,6,24,12,4,2,0,0.0,0.0,0.0,0.0,0.43333333333333335
2015-06-13,449489,0,0,2015,6,24,13,5,2,1,0.0,0.0,4.0,0.0,0.43333333333333335
2015-06-14,449489,0,0,2015,6,24,14,6,2,1,0.0,0.0,0.0,0.0,0.3
2015-06-15,449489,0,0,2015,6,25,15,0,2,0,0.0,0.0,0.0,0.0,0.3
2015-06-16,449489,0,0,2015,6,25,16,1,2,0,0.0,0.0,0.0,0.0,0.3
2015-06-17,449489,0,0,2015,6,25,17,2,2,0,0.0,0.0,0.0,0.0,0.3
2015-06-18,449489,0,0,2015,6,25,18,3,2,0,0.0,0.0,0.0,0.0,0.3
2015-06-19,449489,0,0,2015,6,25,19,4,2,0,0.0,0.0,0.0,0.0,0.3
2015-06-20,449489,0,0,2015,6,25,20,5,2,1,0.0,0.0,2.0,0.0,0.3
2015-06-21,449489,0,0,2015,6,25,21,6,2,1,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-22,449489,0,0,2015,6,26,22,0,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-23,449489,0,0,2015,6,26,23,1,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-24,449489,0,0,2015,6,26,24,2,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-25,449489,0,0,2015,6,26,25,3,2,0,0.0,0.0,0.0,0.0,0.23333333333333334
2015-06-26,449489,0,0,2015,6,26,26,4,2,0,0.0,0.0,2.0,0.0,0.23333333333333334
2015-06-27,449489,0,0,2015,6,26,27,5,2,1,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-28,449489,0,0,2015,6,26,28,6,2,1,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-29,449489,0,0,2015,6,27,29,0,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-30,449489,0,0,2015,6,27,30,1,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-07-01,449489,0,0,2015,7,27,1,2,3,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-07-02,449489,0,0,2015,7,27,2,3,3,0,0.0,0.0,4.0,0.0,0.16666666666666666
2015-07-03,449489,0,0,2015,7,27,3,4,3,0,0.0,0.0,1.0,0.0,0.03333333333333333
2015-07-04,449489,0,0,2015,7,27,4,5,3,1,0.0,0.0,0.0,0.0,0.0
2015-07-05,449489,0,0,2015,7,27,5,6,3,1,0.0,0.0,0.0,0.0,0.0
2015-07-06,449489,0,0,2015,7,28,6,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-07-07,449489,2,6624,2015,7,28,7,1,3,0,0.0,0.0,0.0,0.0,0.0
2015-07-08,449489,0,0,2015,7,28,8,2,3,0,2.0,0.0,0.0,0.2857142857142857,0.06666666666666667
2015-07-09,449489,0,0,2015,7,28,9,3,3,0,0.0,0.0,0.0,0.2857142857142857,0.06666666666666667
2015-07-10,449489,4,13248,2015,7,28,10,4,3,0,0.0,0.0,0.0,0.2857142857142857,0.06666666666666667
2015-07-11,449489,0,0,2015,7,28,11,5,3,1,4.0,0.0,0.0,0.8571428571428571,0.2
2015-07-12,449489,0,0,2015,7,28,12,6,3,1,0.0,0.0,0.0,0.8571428571428571,0.2
2015-07-13,449489,0,0,2015,7,29,13,0,3,0,0.0,0.0,0.0,0.8571428571428571,0.2
2015-07-14,449489,0,0,2015,7,29,14,1,3,0,0.0,2.0,0.0,0.8571428571428571,0.2
2015-07-15,449489,0,0,2015,7,29,15,2,3,0,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-16,449489,0,0,2015,7,29,16,3,3,0,0.0,0.0,0.0,0.5714285714285714,0.2
2015-07-17,449489,0,0,2015,7,29,17,4,3,0,0.0,4.0,0.0,0.5714285714285714,0.2
2015-07-18,449489,0,0,2015,7,29,18,5,3,1,0.0,0.0,0.0,0.0,0.2
2015-07-19,449489,0,0,2015,7,29,19,6,3,1,0.0,0.0,0.0,0.0,0.2
2015-07-20,449489,0,0,2015,7,30,20,0,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-21,449489,0,0,2015,7,30,21,1,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-22,449489,0,0,2015,7,30,22,2,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-23,449489,0,0,2015,7,30,23,3,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-24,449489,0,0,2015,7,30,24,4,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-25,449489,0,0,2015,7,30,25,5,3,1,0.0,0.0,0.0,0.0,0.2
2015-07-26,449489,0,0,2015,7,30,26,6,3,1,0.0,0.0,0.0,0.0,0.2
2015-07-27,449489,0,0,2015,7,31,27,0,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-28,449489,0,0,2015,7,31,28,1,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-29,449489,0,0,2015,7,31,29,2,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-30,449489,0,0,2015,7,31,30,3,3,0,0.0,0.0,0.0,0.0,0.2
2015-07-31,449489,0,0,2015,7,31,31,4,3,0,0.0,0.0,0.0,0.0,0.2
2015-08-01,449489,0,0,2015,8,31,1,5,3,1,0.0,0.0,0.0,0.0,0.2
2015-08-02,449489,0,0,2015,8,31,2,6,3,1,0.0,0.0,0.0,0.0,0.2
2015-08-03,449489,0,0,2015,8,32,3,0,3,0,0.0,0.0,0.0,0.0,0.2
2015-08-04,449489,0,0,2015,8,32,4,1,3,0,0.0,0.0,0.0,0.0,0.2
2015-08-05,449489,0,0,2015,8,32,5,2,3,0,0.0,0.0,0.0,0.0,0.2
2015-08-06,449489,0,0,2015,8,32,6,3,3,0,0.0,0.0,2.0,0.0,0.2
2015-08-07,449489,0,0,2015,8,32,7,4,3,0,0.0,0.0,0.0,0.0,0.13333333333333333
2015-08-08,449489,0,0,2015,8,32,8,5,3,1,0.0,0.0,0.0,0.0,0.13333333333333333
2015-08-09,449489,0,0,2015,8,32,9,6,3,1,0.0,0.0,4.0,0.0,0.13333333333333333
2015-08-10,449489,1,3312,2015,8,33,10,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-08-11,449489,0,0,2015,8,33,11,1,3,0,1.0,0.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-12,449489,0,0,2015,8,33,12,2,3,0,0.0,0.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-13,449489,0,0,2015,8,33,13,3,3,0,0.0,0.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-14,449489,0,0,2015,8,33,14,4,3,0,0.0,0.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-15,449489,0,0,2015,8,33,15,5,3,1,0.0,0.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-16,449489,0,0,2015,8,33,16,6,3,1,0.0,0.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-17,449489,0,0,2015,8,34,17,0,3,0,0.0,1.0,0.0,0.14285714285714285,0.03333333333333333
2015-08-18,449489,0,0,2015,8,34,18,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-19,449489,0,0,2015,8,34,19,2,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-20,449489,0,0,2015,8,34,20,3,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-21,449489,0,0,2015,8,34,21,4,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-22,449489,0,0,2015,8,34,22,5,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-23,449489,0,0,2015,8,34,23,6,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-24,449489,0,0,2015,8,35,24,0,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-25,449489,0,0,2015,8,35,25,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-26,449489,0,0,2015,8,35,26,2,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-27,449489,0,0,2015,8,35,27,3,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-28,449489,0,0,2015,8,35,28,4,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-29,449489,0,0,2015,8,35,29,5,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-30,449489,0,0,2015,8,35,30,6,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-08-31,449489,0,0,2015,8,36,31,0,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-01,449489,0,0,2015,9,36,1,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-02,449489,0,0,2015,9,36,2,2,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-03,449489,0,0,2015,9,36,3,3,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-04,449489,0,0,2015,9,36,4,4,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-05,449489,0,0,2015,9,36,5,5,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-06,449489,0,0,2015,9,36,6,6,3,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-07,449489,0,0,2015,9,37,7,0,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-08,449489,0,0,2015,9,37,8,1,3,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-09-09,449489,0,0,2015,9,37,9,2,3,0,0.0,0.0,1.0,0.0,0.03333333333333333
2015-09-10,449489,0,0,2015,9,37,10,3,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-11,449489,0,0,2015,9,37,11,4,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-12,449489,0,0,2015,9,37,12,5,3,1,0.0,0.0,0.0,0.0,0.0
2015-09-13,449489,0,0,2015,9,37,13,6,3,1,0.0,0.0,0.0,0.0,0.0
2015-09-14,449489,0,0,2015,9,38,14,0,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-15,449489,0,0,2015,9,38,15,1,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-16,449489,0,0,2015,9,38,16,2,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-17,449489,0,0,2015,9,38,17,3,3,0,0.0,0.0,0.0,0.0,0.0
2015-09-18,449489,0,0,2015,9,38,18,4,3,0,0.0,0.0,0.0,0.0,0.0
2015-06-02,450082,0,0,2015,6,23,2,1,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-03,450082,0,0,2015,6,23,3,2,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-04,450082,0,0,2015,6,23,4,3,2,0,0.0,0.0,0.0,0.0,0.16666666666666666
2015-06-05,450082,0,0,2015,6,23,5,4,2,0,0.0,0.0,4.0,0.0,0.16666666666666666
2015-06-06,450082,0,0,2015,6,23,6,5,2,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-06-07,450082,0,0,2015,6,23,7,6,2,1,0.0,0.0,0.0,0.0,0.03333333333333333
2015-06-08,450082,0,0,2015,6,24,8,0,2,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-06-09,450082,0,0,2015,6,24,9,1,2,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-06-10,450082,0,0,2015,6,24,10,2,2,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-06-11,450082,0,0,2015,6,24,11,3,2,0,0.0,0.0,0.0,0.0,0.03333333333333333
2015-06-12,450082,0,0,2015,6,24,12,4,2,0,0.0,0.0,1.0,0.0,0.03333333333333333
2015-06-13,450082,0,0,2015,6,24,13,5,2,1,0.0,0.0,0.0,0.0,0.0
2015-06-14,450082,0,0,2015,6,24,14,6,2,1,0.0,0.0,0.0,0.0,0.0
2015-06-15,450082,3,4680,2015,6,25,15,0,2,0,0.0,0.0,0.0,0.0,0.0
2015-06-16,450082,0,0,2015,6,25,16,1,2,0,3.0,0.0,0.0,0.42857142857142855,0.1
2015-06-17,450082,0,0,2015,6,25,17,2,2,0,0.0,0.0,0.0,0.42857142857142855,0.1
2015-06-18,450082,4,6240,2015,6,25,18,3,2,0,0.0,0.0,0.0,0.42857142857142855,0.1
2015-06-19,450082,0,0,2015,6,25,19,4,2,0,4.0,0.0,0.0,1.0,0.23333333333333334
2015-06-20,450082,0,0,2015,6,25,20,5,2,1,0.0,0.0,0.0,1.0,0.23333333333333334
2015-06-21,450082,0,0,2015,6,25,21,6,2,1,0.0,0.0,0.0,1.0,0.23333333333333334
2015-06-22,450082,0,0,2015,6,26,22,0,2,0,0.0,3.0,0.0,1.0,0.23333333333333334
2015-06-23,450082,2,3120,2015,6,26,23,1,2,0,0.0,0.0,0.0,0.5714285714285714,0.23333333333333334
2015-06-24,450082,0,0,2015,6,26,24,2,2,0,2.0,0.0,0.0,0.8571428571428571,0.3
2015-06-25,450082,0,0,2015,6,26,25,3,2,0,0.0,4.0,0.0,0.8571428571428571,0.3
2015-06-26,450082,0,0,2015,6,26,26,4,2,0,0.0,0.0,0.0,0.2857142857142857,0.3
2015-06-27,450082,0,0,2015,6,26,27,5,2,1,0.0,0.0,0.0,0.2857142857142857,0.3
2015-06-28,450082,0,0,2015,6,26,28,6,2,1,0.0,0.0,0.0,0.2857142857142857,0.3
2015-06-29,450082,0,0,2015,6,27,29,0,2,0,0.0,0.0,0.0,0.2857142857142857,0.3
2015-06-30,450082,2,3120,2015,6,27,30,1,2,0,0.0,2.0,0.0,0.2857142857142857,0.3
2015-07-01,450082,4,6240,2015,7,27,1,2,3,0,2.0,0.0,0.0,0.2857142857142857,0.36666666666666664
2015-07-02,450082,0,0,2015,7,27,2,3,3,0,4.0,0.0,0.0,0.8571428571428571,0.5
2015-07-03,450082,0,0,2015,7,27,3,4,3,0,0.0,0.0,0.0,0.8571428571428571,0.5
2015-07-04,450082,0,0,2015,7,27,4,5,3,1,0.0,0.0,0.0,0.8571428571428571,0.5
2015-07-05,450082,0,0,2015,7,27,5,6,3,1,0.0,0.0,0.0,0.8571428571428571,0.5
2015-07-06,450082,0,0,2015,7,28,6,0,3,0,0.0,0.0,0.0,0.8571428571428571,0.5
2015-07-07,450082,2,3120,2015,7,28,7,1,3,0,0.0,2.0,0.0,0.8571428571428571,0.5
2015-07-08,450082,0,0,2015,7,28,8,2,3,0,2.0,4.0,0.0,0.8571428571428571,0.5666666666666667
2015-07-09,450082,0,0,2015,7,28,9,3,3,0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667
2015-07-10,450082,0,0,2015,7,28,10,4,3,0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667
2015-07-11,450082,0,0,2015,7,28,11,5,3,1,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667
2015-07-12,450082,0,0,2015,7,28,12,6,3,1,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667
2015-07-13,450082,0,0,2015,7,29,13,0,3,0,0.0,0.0,0.0,0.2857142857142857,0.5666666666666667
2015-07-14,450082,0,0,2015,7,29,14,1,3,0,0.0,2.0,0.0,0.2857142857142857,0.5666666666666667
2015-07-15,450082,0,0,2015,7,29,15,2,3,0,0.0,0.0,3.0,0.0,0.5666666666666667
2015-07-16,450082,0,0,2015,7,29,16,3,3,0,0.0,0.0,0.0,0.0,0.4666666666666667
2015-07-17,450082,0,0,2015,7,29,17,4,3,0,0.0,0.0,0.0,0.0,0.4666666666666667
2015-07-18,450082,0,0,2015,7,29,18,5,3,1,0.0,0.0,4.0,0.0,0.4666666666666667
2015-07-19,450082,4,6240,2015,7,29,19,6,3,1,0.0,0.0,0.0,0.0,0.3333333333333333
2015-07-20,450082,0,0,2015,7,30,20,0,3,0,4.0,0.0,0.0,0.5714285714285714,0.4666666666666667
